Region,Fuel,Year,ModalType,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
NO,Mobility_Passenger,2034,MT_PSNG_RAIL_RE,0.032,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_RAIL_RE,0.03,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_RAIL_RE,0.03,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_RAIL_RE,0.03,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_RAIL_RE,0.03,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_ROAD_CONV,0.55,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_ROAD_CONV,0.51,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_ROAD_CONV,0.47,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_ROAD_CONV,0.43,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_ROAD_CONV,0.318,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_ROAD_CONV,0.246,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_ROAD_CONV,0.174,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_ROAD_CONV,0.102,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_ROAD_CONV,0.024,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_ROAD_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_ROAD_CONV,0.012,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_ROAD_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_AIR_CONV,0.062,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_AIR_CONV,0.054,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_AIR_CONV,0.046,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_AIR_CONV,0.038,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_AIR_CONV,0.026,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_AIR_CONV,0.022,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_AIR_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_AIR_CONV,0.014,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_AIR_CONV,0.008,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_AIR_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_AIR_CONV,0.004,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_AIR_CONV,0.002,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NO,Mobility_Passenger,2026,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2027,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2028,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2029,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2031,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2032,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2033,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2034,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2036,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2037,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2038,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NO,Mobility_Passenger,2039,MT_PSNG_ROAD_RE,0.06,,Fraction,interpolated,15.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_ROAD,0.714,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_ROAD,0.708,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_ROAD,0.702,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_ROAD,0.696,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_ROAD,0.686,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_ROAD,0.682,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_ROAD,0.678,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_ROAD,0.674,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_ROAD,0.666,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_ROAD,0.662,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_ROAD,0.658,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_ROAD,0.654,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_RAIL,0.178,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_RAIL,0.176,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_RAIL,0.174,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_RAIL,0.172,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_RAIL,0.17,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_RAIL,0.17,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_RAIL,0.17,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_RAIL,0.17,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_RAIL,0.168,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_RAIL,0.166,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_RAIL,0.164,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_RAIL,0.162,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_SHIP,0.05,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_RAIL_RE,0.12,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_RAIL_RE,0.118,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_RAIL_RE,0.116,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_RAIL_RE,0.114,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_RAIL_RE,0.112,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_ROAD_CONV,0.5,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_ROAD_CONV,0.46,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_ROAD_CONV,0.42,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_ROAD_CONV,0.38,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_ROAD_CONV,0.278,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_ROAD_CONV,0.216,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_ROAD_CONV,0.154,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_ROAD_CONV,0.092,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_ROAD_CONV,0.024,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_ROAD_CONV,0.018,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_ROAD_CONV,0.012,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_ROAD_CONV,0.006,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_RAIL_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2026,MT_FRT_SHIP_CONV,0.036,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2027,MT_FRT_SHIP_CONV,0.032,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2028,MT_FRT_SHIP_CONV,0.028,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2029,MT_FRT_SHIP_CONV,0.024,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2031,MT_FRT_SHIP_CONV,0.016,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2032,MT_FRT_SHIP_CONV,0.012,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2033,MT_FRT_SHIP_CONV,0.008,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2034,MT_FRT_SHIP_CONV,0.004,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2036,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2037,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2038,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Freight,2039,MT_FRT_SHIP_CONV,0,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2026,MT_PSNG_ROAD,0.844,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2027,MT_PSNG_ROAD,0.838,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2028,MT_PSNG_ROAD,0.832,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2029,MT_PSNG_ROAD,0.826,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2031,MT_PSNG_ROAD,0.816,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2032,MT_PSNG_ROAD,0.812,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2033,MT_PSNG_ROAD,0.808,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2034,MT_PSNG_ROAD,0.804,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2036,MT_PSNG_ROAD,0.792,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2037,MT_PSNG_ROAD,0.784,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2038,MT_PSNG_ROAD,0.776,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2039,MT_PSNG_ROAD,0.768,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2026,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2027,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2028,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2029,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2031,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2032,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2033,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2034,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2036,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2037,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2038,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2039,MT_PSNG_RAIL,0.01,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2026,MT_PSNG_AIR,0.088,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2027,MT_PSNG_AIR,0.086,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2028,MT_PSNG_AIR,0.084,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2029,MT_PSNG_AIR,0.082,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2031,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2032,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
NONEU_Balkan,Mobility_Passenger,2033,MT_PSNG_AIR,0.08,,Fraction,interpolated,06.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
