Region,Sector,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
California,Buildings,2037,0.684,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Buildings,2038,0.676,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Buildings,2039,0.668,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2026,0.218,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2027,0.216,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2028,0.214,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2029,0.212,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2031,0.208,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2032,0.206,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2033,0.204,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2034,0.202,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2036,0.198,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2037,0.196,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2038,0.194,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
California,Industry,2039,0.192,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2026,0.862,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2027,0.854,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2028,0.846,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2029,0.838,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2031,0.82,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2032,0.81,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2033,0.8,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2034,0.79,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2036,0.772,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2037,0.764,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2038,0.756,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Buildings,2039,0.748,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2026,0.128,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2027,0.126,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2028,0.124,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2029,0.122,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2031,0.12,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2032,0.12,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2033,0.12,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2034,0.12,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2036,0.118,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2037,0.116,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2038,0.114,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
WECC,Industry,2039,0.112,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2026,0.782,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2027,0.774,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2028,0.766,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2029,0.758,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2031,0.742,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2032,0.734,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2033,0.726,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2034,0.718,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2036,0.702,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2037,0.694,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2038,0.686,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Buildings,2039,0.678,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2026,0.208,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2027,0.206,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2028,0.204,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2029,0.202,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2031,0.198,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2032,0.196,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2033,0.194,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2034,0.192,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2036,0.188,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2037,0.186,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2038,0.184,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SPP,Industry,2039,0.182,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2026,0.722,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2027,0.714,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2028,0.706,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2029,0.698,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2031,0.684,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2032,0.678,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2033,0.672,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2034,0.666,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2036,0.652,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2037,0.644,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2038,0.636,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Buildings,2039,0.628,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2026,0.268,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2027,0.266,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2028,0.264,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2029,0.262,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2031,0.256,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2032,0.252,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2033,0.248,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2034,0.244,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2036,0.238,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2037,0.236,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2038,0.234,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
MISO,Industry,2039,0.232,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2026,0.832,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2027,0.824,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2028,0.816,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2029,0.808,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2031,0.792,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2032,0.784,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2033,0.776,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2034,0.768,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2036,0.75,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2037,0.74,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2038,0.73,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Buildings,2039,0.72,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2026,0.158,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2027,0.156,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2028,0.154,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2029,0.152,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2031,0.148,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2032,0.146,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2033,0.144,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2034,0.142,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2036,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2037,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2038,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
ERCOT,Industry,2039,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2026,0.654,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2027,0.648,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2028,0.642,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2029,0.636,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2031,0.622,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2032,0.614,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2033,0.606,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2034,0.598,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2036,0.584,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2037,0.578,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2038,0.572,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Buildings,2039,0.566,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2026,0.336,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2027,0.332,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2028,0.328,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2029,0.324,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2031,0.318,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2032,0.316,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2033,0.314,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2034,0.312,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2036,0.306,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2037,0.302,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2038,0.298,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SERC,Industry,2039,0.294,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2026,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2027,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2028,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2029,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2031,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2032,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2033,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2034,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2036,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2037,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2038,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Buildings,2039,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2026,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2027,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2028,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2029,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2031,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2032,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2033,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2034,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2036,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2037,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2038,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PJM,Industry,2039,0,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2026,0.842,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2027,0.834,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2028,0.826,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2029,0.818,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2031,0.802,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2032,0.794,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2033,0.786,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2034,0.778,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2036,0.76,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2037,0.75,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2038,0.74,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Buildings,2039,0.73,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2026,0.148,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2027,0.146,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2028,0.144,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2029,0.142,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2031,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2032,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2033,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2034,0.14,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2036,0.138,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2037,0.136,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2038,0.134,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewYork,Industry,2039,0.132,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2026,0.96,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2027,0.95,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2028,0.94,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2029,0.93,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2031,0.91,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2032,0.9,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2033,0.89,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2034,0.88,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2036,0.86,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2037,0.85,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2038,0.84,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Buildings,2039,0.83,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2026,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2027,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2028,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2029,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2031,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2032,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2033,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2034,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2036,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2037,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2038,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
NewEngland,Industry,2039,0.03,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
Canada,Buildings,2026,0.772,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
Canada,Buildings,2027,0.764,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
Canada,Buildings,2028,0.756,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
Canada,Buildings,2029,0.748,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
Canada,Buildings,2031,0.732,,PJ,dummy data - empty entry,10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
