Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by,Unnamed: 9
World,HLI_Hardcoal,2031,32.5,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2032,32.4,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2033,32.3,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2034,32.2,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2036,32,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2037,31.9,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2038,31.8,,MEUR/GW,interpolated,,,
World,HLI_Hardcoal,2039,31.7,,MEUR/GW,interpolated,,,
World,HLI_Heatpump,2026,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2027,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2028,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2029,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2031,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2032,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2033,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2034,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2036,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2037,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2038,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Heatpump,2039,2,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HLI_Lignite,2026,35.3528,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2027,35.2351,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2028,35.1174,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2029,34.9997,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2031,34.775,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2032,34.668,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2033,34.561,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2034,34.454,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2036,34.24,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2037,34.133,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2038,34.026,,MEUR/GW,interpolated,,,
World,HLI_Lignite,2039,33.919,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2026,1.74,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2027,1.73,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2028,1.72,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2029,1.71,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2031,1.69,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2032,1.68,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2033,1.67,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2034,1.66,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2036,1.64,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2037,1.63,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2038,1.62,,MEUR/GW,interpolated,,,
World,HLI_Oil_Boiler,2039,1.61,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2026,8.43988,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2027,8.44762,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2028,8.45536,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2029,8.4631,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2031,8.42887,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2032,8.3869,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2033,8.34494,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2034,8.30298,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2036,8.21905,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2037,8.17708,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2038,8.13512,,MEUR/GW,interpolated,,,
World,HLI_Solar_Thermal,2039,8.09315,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2026,35.02,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2027,35.24,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2028,35.46,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2029,35.68,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2031,35.79,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2032,35.68,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2033,35.57,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2034,35.46,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2036,35.24,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2037,35.13,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2038,35.02,,MEUR/GW,interpolated,,,
World,HMHI_Biomass,2039,34.91,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2026,1.94,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2027,1.93,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2028,1.92,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2029,1.91,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2031,1.89,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2032,1.88,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2033,1.87,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2034,1.86,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2036,1.84,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2037,1.83,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2038,1.82,,MEUR/GW,interpolated,,,
World,HMHI_Gas,2039,1.81,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2026,3.4144,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2027,3.3968,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2028,3.3792,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2029,3.3616,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2031,3.3264,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2032,3.3088,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2033,3.2912,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2034,3.2736,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2036,3.2384,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2037,3.2208,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2038,3.2032,,MEUR/GW,interpolated,,,
World,HMHI_Gas_CCS,2039,3.1856,,MEUR/GW,interpolated,,,
World,HMHI_H2,2026,1.94,,MEUR/GW,interpolated,,,
World,HMHI_H2,2027,1.93,,MEUR/GW,interpolated,,,
World,HMHI_H2,2028,1.92,,MEUR/GW,interpolated,,,
World,HMHI_H2,2029,1.91,,MEUR/GW,interpolated,,,
World,HMHI_H2,2031,1.89,,MEUR/GW,interpolated,,,
World,HMHI_H2,2032,1.88,,MEUR/GW,interpolated,,,
World,HMHI_H2,2033,1.87,,MEUR/GW,interpolated,,,
World,HMHI_H2,2034,1.86,,MEUR/GW,interpolated,,,
World,HMHI_H2,2036,1.84,,MEUR/GW,interpolated,,,
World,HMHI_H2,2037,1.83,,MEUR/GW,interpolated,,,
World,HMHI_H2,2038,1.82,,MEUR/GW,interpolated,,,
World,HMHI_H2,2039,1.81,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2026,33.04,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2027,32.93,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2028,32.82,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2029,32.71,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2031,32.5,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2032,32.4,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2033,32.3,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2034,32.2,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2036,32,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2037,31.9,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2038,31.8,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal,2039,31.7,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2026,53.8552,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2027,53.6759,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2028,53.4966,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2029,53.3173,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2031,52.975,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2032,52.812,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2033,52.649,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2034,52.486,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2036,52.16,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2037,51.997,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2038,51.834,,MEUR/GW,interpolated,,,
World,HMHI_HardCoal_CCS,2039,51.671,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2026,1.74,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2027,1.73,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2028,1.72,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2029,1.71,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2031,1.69,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2032,1.68,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2033,1.67,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2034,1.66,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2036,1.64,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2037,1.63,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2038,1.62,,MEUR/GW,interpolated,,,
World,HMHI_Oil,2039,1.61,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2026,1.0764,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2027,1.07123,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2028,1.06605,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2029,1.06088,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2031,0.950215,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2032,0.84473,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2033,0.739245,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2034,0.63376,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2036,0.422789,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2037,0.317304,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2038,0.211819,,MEUR/GW,interpolated,,,
World,HMHI_Steam_Electric,2039,0.106334,,MEUR/GW,interpolated,,,
World,HMLI_Heatpump,2026,1.27333,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2027,1.26667,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2028,1.26,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2029,1.25333,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2031,1.242,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2032,1.23733,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2033,1.23267,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2034,1.228,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2036,1.21867,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2037,1.214,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2038,1.20933,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,HMLI_Heatpump,2039,1.20467,,MEUR/GW,interpolated,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,PSNG_Air_Bio,2026,19.5992,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2027,19.4394,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2028,19.2796,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2029,19.1198,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2031,18.8001,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2032,18.6403,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2033,18.4805,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2034,18.3207,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2036,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2037,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2038,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Bio,2039,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2026,19.5992,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2027,19.4394,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2028,19.2796,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2029,19.1198,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2031,18.8001,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2032,18.6403,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2033,18.4805,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2034,18.3207,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2036,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2037,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2038,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_Conv,2039,18.1609,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2026,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2027,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2028,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2029,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2031,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2032,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2033,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2034,23.2459,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2036,23.1006,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2037,22.9553,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2038,22.81,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Air_H2,2039,22.6648,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2026,6.00488,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2027,5.96826,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2028,5.93165,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2029,5.89503,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2031,5.8218,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2032,5.78519,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2033,5.74857,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2034,5.71196,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2036,5.67534,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2037,5.67534,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2038,5.67534,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Conv,2039,5.67534,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2026,8.13466,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2027,8.09194,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2028,8.04922,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2029,8.0065,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2031,7.92107,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2032,7.87835,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2033,7.83563,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2034,7.79292,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2036,7.7502,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2037,7.7502,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2038,7.7502,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Rail_Electric,2039,7.7502,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2026,64.5512,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2027,62.9819,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2028,61.4127,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2029,59.8435,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2031,56.7051,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2032,55.1359,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2033,53.5667,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2034,51.9975,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2036,50.2266,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2037,50.025,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2038,49.8234,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_BEV,2039,49.6218,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2026,121.068,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2027,117.002,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2028,112.936,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2029,108.869,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2031,100.737,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2032,96.6708,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2033,92.6046,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2034,88.5384,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2036,83.0699,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2037,81.6676,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2038,80.2653,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_H2,2039,78.863,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2026,50.3912,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2027,49.956,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2028,49.5208,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2029,49.0856,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2031,48.2153,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2032,47.7801,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2033,47.3449,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2034,46.9097,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2036,46.4745,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2037,46.4745,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2038,46.4745,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_ICE,2039,46.4745,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2026,53.8958,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2027,53.4606,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2028,53.0255,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2029,52.5903,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2031,51.7199,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2032,51.2847,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2033,50.8495,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2034,50.4144,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2036,49.9792,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2037,49.9792,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2038,49.9792,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_LNG,2039,49.9792,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2026,67.8532,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2027,66.8801,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2028,65.9069,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2029,64.9338,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2031,62.9875,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2032,62.0144,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2033,61.0412,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2034,60.0681,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2036,58.8648,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2037,58.6347,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2038,58.4046,,MEUR/Gpkm/year,interpolated,,,
World,PSNG_Road_PHEV,2039,58.1745,,MEUR/Gpkm/year,interpolated,,,
World,P_Biomass,2026,43.06,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2027,42.32,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2028,41.58,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2029,40.84,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2031,40.01,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2032,39.92,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2033,39.83,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2034,39.74,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2036,39.56,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2037,39.47,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2038,39.38,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass,2039,39.29,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2026,74.06,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2027,72.82,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2028,71.58,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2029,70.34,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2031,68.49,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2032,67.88,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2033,67.27,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2034,66.66,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2036,65.44,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2037,64.83,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2038,64.22,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2039,63.61,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_CSP,2026,18.82,,MEUR/GW,interpolated,,,
World,P_CSP,2027,18.74,,MEUR/GW,interpolated,,,
World,P_CSP,2028,18.66,,MEUR/GW,interpolated,,,
World,P_CSP,2029,18.58,,MEUR/GW,interpolated,,,
World,P_CSP,2031,18.4,,MEUR/GW,interpolated,,,
World,P_CSP,2032,18.3,,MEUR/GW,interpolated,,,
World,P_CSP,2033,18.2,,MEUR/GW,interpolated,,,
World,P_CSP,2034,18.1,,MEUR/GW,interpolated,,,
World,P_CSP,2036,17.92,,MEUR/GW,interpolated,,,
World,P_CSP,2037,17.84,,MEUR/GW,interpolated,,,
World,P_CSP,2038,17.76,,MEUR/GW,interpolated,,,
