Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
FI,R_Biogas,2026,3.13851,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2027,3.05423,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2028,2.96995,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2029,2.88567,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2031,2.74239,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2032,2.6834,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2033,2.6244,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2034,2.5654,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2036,2.44741,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2037,2.38841,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2038,2.32942,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Biogas,2039,2.27042,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2026,25.1081,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2027,24.4338,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2028,23.7596,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2029,23.0853,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2031,21.9391,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2032,21.4672,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2033,20.9952,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2034,20.5232,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2036,19.5793,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2037,19.1073,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2038,18.6353,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Grass,2039,18.1634,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2026,12.554,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2027,12.2169,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2028,11.8798,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2029,11.5427,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2031,10.9696,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2032,10.7336,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2033,10.4976,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2034,10.2616,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2036,9.78964,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2037,9.55366,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2038,9.31767,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Paper_Cardboard,2039,9.08169,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2026,175.757,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2027,171.037,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2028,166.317,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2029,161.597,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2031,153.574,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2032,150.27,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2033,146.966,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2034,143.663,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2036,137.055,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2037,133.751,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2038,130.447,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Residues,2039,127.144,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2026,87.8783,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2027,85.5184,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2028,83.1586,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2029,80.7987,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2031,76.787,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2032,75.1351,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2033,73.4832,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2034,71.8313,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2036,68.5275,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2037,66.8756,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2038,65.2237,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Roundwood,2039,63.5718,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2026,9.41553,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2027,9.16269,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2028,8.90985,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2029,8.657,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2031,8.22718,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2032,8.05019,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2033,7.8732,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2034,7.69621,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2036,7.34223,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2037,7.16524,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2038,6.98825,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FI,R_Wood,2039,6.81127,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2026,7.9643,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2027,7.91087,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2028,7.85745,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2029,7.80403,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2031,7.71321,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2032,7.67581,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2033,7.63841,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2034,7.60102,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2036,7.52623,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2037,7.48883,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2038,7.45143,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Biogas,2039,7.41404,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2026,63.7144,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2027,63.287,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2028,62.8596,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2029,62.4322,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2031,61.7057,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2032,61.4065,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2033,61.1073,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2034,60.8081,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2036,60.2098,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2037,59.9106,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2038,59.6115,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Grass,2039,59.3123,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2026,31.8572,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2027,31.6435,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2028,31.4298,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2029,31.2161,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2031,30.8528,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2032,30.7032,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2033,30.5537,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2034,30.4041,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2036,30.1049,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2037,29.9553,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2038,29.8057,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Paper_Cardboard,2039,29.6561,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2026,446.001,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2027,443.009,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2028,440.017,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2029,437.026,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2031,431.94,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2032,429.845,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2033,427.751,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2034,425.657,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2036,421.469,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2037,419.374,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2038,417.28,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Residues,2039,415.186,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2026,223,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2027,221.504,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2028,220.009,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2029,218.513,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2031,215.97,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2032,214.923,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2033,213.876,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2034,212.829,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2036,210.734,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2037,209.687,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2038,208.64,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Roundwood,2039,207.593,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2026,23.8929,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2027,23.7326,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2028,23.5724,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2029,23.4121,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2031,23.1396,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2032,23.0274,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2033,22.9152,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2034,22.8031,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2036,22.5787,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2037,22.4665,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2038,22.3543,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
FR,R_Wood,2039,22.2421,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2026,1.05893,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2027,1.0789,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2028,1.09887,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2029,1.11884,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2031,1.15279,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2032,1.16677,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2033,1.18075,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2034,1.19473,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2036,1.22269,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2037,1.23667,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2038,1.25065,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Biogas,2039,1.26463,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2026,8.4714,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2027,8.63117,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2028,8.79094,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2029,8.95071,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2031,9.22231,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2032,9.33415,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2033,9.44599,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2034,9.55783,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2036,9.7815,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2037,9.89334,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2038,10.0052,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Grass,2039,10.117,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2026,4.2357,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2027,4.31559,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2028,4.39547,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2029,4.47535,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2031,4.61116,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2032,4.66708,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2033,4.723,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2034,4.77891,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2036,4.89075,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2037,4.94667,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2038,5.00259,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Paper_Cardboard,2039,5.05851,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2026,59.2998,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2027,60.4182,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2028,61.5366,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2029,62.655,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2031,64.5562,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2032,65.3391,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2033,66.1219,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2034,66.9048,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2036,68.4705,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2037,69.2534,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2038,70.0363,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Residues,2039,70.8191,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2026,29.6499,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2027,30.2091,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2028,30.7683,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2029,31.3275,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2031,32.2781,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2032,32.6695,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2033,33.061,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2034,33.4524,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2036,34.2353,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2037,34.6267,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2038,35.0181,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Roundwood,2039,35.4096,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2026,3.17678,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2027,3.23669,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2028,3.2966,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2029,3.35652,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2031,3.45837,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2032,3.50031,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2033,3.54225,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2034,3.58419,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2036,3.66806,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2037,3.71,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2038,3.75194,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
GR,R_Wood,2039,3.79388,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2026,0.646227,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2027,0.642568,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2028,0.638909,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2029,0.63525,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2031,0.62903,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2032,0.626468,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2033,0.623907,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2034,0.621345,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2036,0.616223,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2037,0.613661,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
HR,R_Biogas,2038,0.6111,,PJ,interpolated,07.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
