Region,Technology,Mode_of_operation,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
World,R_Paper_Cardboard,1,2036,9.98215,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2037,10.0828,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2038,10.1834,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,1,2039,10.284,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2026,3.86105,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2027,3.90434,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2028,3.94762,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2029,3.99091,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2031,4.07748,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2032,4.12076,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2033,4.16405,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2034,4.20733,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2036,4.2939,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2037,4.33719,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2038,4.38048,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,1,2039,4.42376,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2026,14.2345,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2027,14.3941,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2028,14.5537,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2029,14.7133,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2031,15.0324,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2032,15.192,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2033,15.3516,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2034,15.5112,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2036,15.8303,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2037,15.9899,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2038,16.1495,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,1,2039,16.3091,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2026,3.47495,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2027,3.5139,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2028,3.55286,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2029,3.59182,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2031,3.66973,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2032,3.70869,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2033,3.74764,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2034,3.7866,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2036,3.86451,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2037,3.90347,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2038,3.94243,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,1,2039,3.98138,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Biofuel,1,2026,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2027,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2028,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2029,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2031,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2032,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2033,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2034,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2036,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2037,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2038,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,1,2039,2.50556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Electrolysis,1,2026,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2027,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2028,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2029,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2031,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2032,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2033,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2034,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2036,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2037,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2038,0.001,,MEUR/PJ,interpolated,,
World,X_Electrolysis,1,2039,0.001,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2026,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2027,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2028,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2029,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2031,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2032,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2033,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2034,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2036,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2037,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2038,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,1,2039,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2026,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2027,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2028,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2029,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2031,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2032,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2033,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2034,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2036,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2037,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2038,0.288889,,MEUR/PJ,interpolated,,
World,X_Fuel_Cell,2,2039,0.288889,,MEUR/PJ,interpolated,,
World,X_Gasifier,1,2026,0.683333,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2027,0.672222,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2028,0.661111,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2029,0.65,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2031,0.636111,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2032,0.633333,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2033,0.630556,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2034,0.627778,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2036,0.622222,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2037,0.619444,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2038,0.616667,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Gasifier,1,2039,0.613889,,MEUR/PJ,interpolated,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2026,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2027,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2028,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2029,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2031,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2032,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2033,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2034,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2036,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2037,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2038,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,1,2039,0.001,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Methanation,1,2026,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2027,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2028,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2029,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2031,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2032,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2033,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2034,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2036,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2037,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2038,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,1,2039,0.001,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2026,4.82778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2027,4.62778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2028,4.42778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2029,4.22778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2031,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2032,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2033,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2034,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2036,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2037,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2038,4.02778,,MEUR/PJ,interpolated,,
World,X_Methanation,2,2039,4.02778,,MEUR/PJ,interpolated,,
World,X_Powerfuel,1,2026,1.94366,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2027,1.84913,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2028,1.75461,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2029,1.66009,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2031,1.50353,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2032,1.4415,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2033,1.37947,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2034,1.31743,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2036,1.19337,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2037,1.13134,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2038,1.06931,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,1,2039,1.00728,,MEUR/PJ,interpolated,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2026,0.0514,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2027,0.0498,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2028,0.0482,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2029,0.0466,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2031,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2032,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2033,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2034,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2036,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2037,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2038,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,1,2039,0.045,,MEUR/PJ,interpolated,18.11.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,Z_Import_Gas,1,2026,8.09164,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2027,7.34828,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2028,6.60492,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2029,5.86156,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2031,5.04996,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2032,4.98172,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2033,4.91348,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2034,4.84524,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2036,4.70876,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2037,4.64052,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2038,4.57228,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Gas,1,2039,4.50404,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_H2,1,2026,47.0207,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2027,44.8747,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2028,42.7288,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2029,40.5828,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2031,37.8602,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2032,37.2837,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2033,36.7071,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2034,36.1306,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2036,34.8621,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2037,34.1703,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2038,33.4784,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,1,2039,32.7866,,MEUR/PJ,interpolated,03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2026,3.10596,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2027,2.82082,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2028,2.53568,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2029,2.25054,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2031,1.92548,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2032,1.88556,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2033,1.84564,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2034,1.80572,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2036,1.72586,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2037,1.68592,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2038,1.64598,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Hardcoal,1,2039,1.60604,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2026,8.82284,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2027,8.06728,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2028,7.31172,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2029,6.55616,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2031,5.7409,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2032,5.6812,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2033,5.6215,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2034,5.5618,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2036,5.44238,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2037,5.38266,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2038,5.32294,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_LNG,1,2039,5.26322,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2026,11.4286,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2027,11.2185,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2028,11.0084,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2029,10.7983,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2031,10.4559,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2032,10.3235,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2033,10.1912,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2034,10.0588,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2036,9.79414,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2037,9.66178,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2038,9.52942,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,Z_Import_Oil,1,2039,9.39706,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2026,7.6871,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2027,6.9809,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2028,6.2747,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2029,5.5685,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2031,4.79748,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2032,4.73266,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2033,4.66784,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2034,4.60302,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2036,4.47336,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2037,4.40852,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2038,4.34368,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Gas,1,2039,4.27884,,MEUR/PJ,interpolated,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
